features_prc,dm_dim,all_features_0,all_features_1,all_features_2,all_features_3,all_features_4,all_features_5,all_features_6,all_features_7,all_features_8,all_features_9,random_features_0,random_features_1,random_features_2,random_features_3,random_features_4,random_features_5,random_features_6,random_features_7,random_features_8,random_features_9,fisher_0,fisher_1,fisher_2,fisher_3,fisher_4,fisher_5,fisher_6,fisher_7,fisher_8,fisher_9,relief_0,relief_1,relief_2,relief_3,relief_4,relief_5,relief_6,relief_7,relief_8,relief_9,chi_square_0,chi_square_1,chi_square_2,chi_square_3,chi_square_4,chi_square_5,chi_square_6,chi_square_7,chi_square_8,mrmr_0,mrmr_1,mrmr_2,mrmr_3,mrmr_4,mrmr_5,mrmr_6,mrmr_7,mrmr_8,shirs_algo_0,shirs_algo_1,shirs_algo_2,shirs_algor_3,shirs_algo_4,shirs_algo_5,shirs_algo_6,shirs_algo_7,shirs_algo_8,kmeans_0.0_0,kmeans_0.0_1,kmeans_0.0_2,kmeans_0.0_3,kmeans_0.0_4,kmeans_0.0_5,kmeans_0.0_6,kmeans_0.0_7,kmeans_0.0_8,kmeans_0.0_9,kmeans_0.2_0,kmeans_0.2_1,kmeans_0.2_2,kmeans_0.2_3,kmeans_0.2_4,kmeans_0.2_5,kmeans_0.2_6,kmeans_0.2_7,kmeans_0.2_8,kmeans_0.2_9,kmeans_0.35_0,kmeans_0.35_1,kmeans_0.35_2,kmeans_0.35_3,kmeans_0.35_4,kmeans_0.35_5,kmeans_0.35_6,kmeans_0.35_7,kmeans_0.35_8,kmeans_0.35_9,kmeans_0.5_0,kmeans_0.5_1,kmeans_0.5_2,kmeans_0.5_3,kmeans_0.5_4,kmeans_0.5_5,kmeans_0.5_6,kmeans_0.5_7,kmeans_0.5_8,kmeans_0.5_9,chi_square_9,mrmr_9,shirs_algo_3,shirs_algo_9
0.02,2,0.9955555555555556,0.9878121283035654,0.996078431372549,0.9773337914887832,0.9904031370390756,0.9695858380400632,0.9920337340099352,0.9925837676842888,0.9954539584140514,0.97506961032316,0.7459927723899098,0.8140924809145995,0.8752340029631412,0.7672359055067786,0.7762555856212519,0.8571713904210844,0.807645453609309,0.7956121615049462,0.649029830928565,0.816074042529284,0.9274914152717356,0.8888922525539847,0.8410328811165748,0.8099070018195297,0.8883836102205382,0.7859048747122219,0.8773098367184389,0.8302929268873541,0.7823731823731823,0.7839894005662295,0.973017408123791,0.6254105691873015,0.811071510874168,0.7495958510291567,0.8407223093809228,0.7466791567475846,0.9487794668429168,0.7107843137254901,0.9726216451137956,0.9670575785869904,0.8895515535079964,0.5239879117282428,0.6387033924417387,0.6113262142388355,0.7896553244614445,0.5835786435786435,0.9019560318781906,0.6723545572981084,0.9652732248019322,0.9908802119865948,0.9677738139647256,0.9470937045869916,0.9026691107056134,0.9699972932386636,0.9383905047606624,0.9867840834964124,0.9720412599521268,0.9897782096093746,0.2756806758079803,0.2330523226735958,0.2383572258814413,,0.238078940667176,0.2402449599172587,0.276275340534731,0.2663602638797536,0.2504629093016516,0.8349766573765104,0.814979919678715,0.8959565865872378,0.8561529036206892,0.8980130718954248,0.7911252883826452,0.7808260179083547,0.891518286550155,0.7777936845802771,0.8699551611179519,0.8618482232517322,0.783892754624489,0.8049662275475529,0.7944093300987883,0.837657310361503,0.8094896933132227,0.8086144276952038,0.8716900529561362,0.7441990828197456,0.7984531228361723,0.8683091282208156,0.8582016670624265,0.8254432109705974,0.8836831373910027,0.8676702180977148,0.7878383371987511,0.8647229221976295,0.8736413478242564,0.7991358104261329,0.8445313870926471,0.9399600252038384,0.9010460907081974,0.9046730719583586,0.8256447477183201,0.9065540362486456,0.8393605248882354,0.9065931213864042,0.9063496207724284,0.8790045200699463,0.8666119321291734,0.9690290444308672,0.9718845803381594,0.2321565890461942,0.2495428276573787
0.05,2,0.9955555555555556,0.9878121283035654,0.996078431372549,0.9773337914887832,0.9904031370390756,0.9695858380400632,0.9920337340099352,0.9925837676842888,0.9954539584140514,0.97506961032316,0.9670015229172808,0.9486906010322208,0.9772569648049496,0.922619711241347,0.9810959967605924,0.9493641652465182,0.9773822251921148,0.977515689530626,0.947011545770988,0.954878207494618,0.94680182281946,0.937329135327174,0.9512966700561838,0.8954886048902051,0.956347916942968,0.8641954124307066,0.944307227394368,0.9501765603489742,0.8813687165633773,0.894724043246615,0.991350584898972,0.8914540857096733,0.9564175276296456,0.9487788670653688,0.9487869646623496,0.9386812738407352,0.9750884923257692,0.945904865332977,0.9841173855363614,0.9663452948747068,0.9432061014392308,0.8778551794404109,0.8679479054885689,0.8431409232614051,0.9088274037081464,0.879982276499811,0.9661446300000516,0.947099257985334,0.964502352665204,0.9956969346443032,0.9833415435139572,0.9901236017948412,0.9521550129859742,0.9751232862463702,0.9522459727947986,0.9892987972470813,0.987234928493746,0.9954022988505746,0.2941779135896783,0.2474421197963911,0.2601803762097109,,0.2706705826618473,0.2626163310373837,0.2804285910168263,0.2621409615452802,0.255498964087105,0.9576388439830964,0.9434437431211824,0.9815985820304324,0.9445583822570124,0.9685211223421264,0.940007705861698,0.9594593788917776,0.9517612725904384,0.9279754164844224,0.9508651705893084,0.954474104897785,0.9347999590770676,0.942742711035394,0.9268195410750985,0.9478790439180032,0.9469369921985736,0.9543194750209896,0.920350126726672,0.9193278516729804,0.926608038564263,0.9677922891677796,0.9398956679069536,0.9454945054945056,0.925220842275106,0.9522441437509096,0.925972010756225,0.9575694955094244,0.9603451683319076,0.931770721701766,0.9398023292675748,0.9684570662677484,0.952735962176255,0.9695383844594748,0.9386852057792144,0.9546410154447216,0.9211621599489762,0.9753945579892396,0.9531414444020522,0.961039589751549,0.9129647455939894,0.9703943303950447,0.9786700267580308,0.266481547425286,0.2629467593009815
0.1,2,0.9955555555555556,0.9878121283035654,0.996078431372549,0.9773337914887832,0.9904031370390756,0.9695858380400632,0.9920337340099352,0.9925837676842888,0.9954539584140514,0.97506961032316,0.9790231936779638,0.9538678067458845,0.9835816972105818,0.9519214906555484,0.9791927220933172,0.96196048517153,0.9872602739726026,0.9800599103383356,0.9674147480337943,0.9702809615136246,0.9625737917933797,0.955242747391354,0.9700955566172956,0.93022395914164,0.9560540146582488,0.905981374946892,0.9519058478942026,0.9675313999478066,0.905414704910404,0.9137198680304742,0.9899416373100584,0.9301673360107096,0.9847950912909192,0.9687421421439648,0.9608825938237702,0.9632658517952636,0.98989898989899,0.9776272577996716,0.9897782096093746,0.9823092311025152,0.969161935738222,0.9299997471474076,0.9477749040470512,0.925055745618781,0.9558950673276108,0.9475988644616096,0.9764850707176532,0.9565160052178308,0.9777624521072796,0.9930995320469004,0.9830565897244974,0.9956486138729675,0.9572374442559898,0.9875691304145496,0.9598858817054614,0.9942857142857144,0.9902740937223696,0.9977011494252874,0.2790171962130169,0.2731034559356218,0.2547197948130241,,0.2709427880413796,0.2679756114405591,0.28003108003108,0.2738068403331561,0.2685649055788454,0.9752912186379928,0.9729341353189688,0.974373405195953,0.950229360052636,0.987724894257184,0.942732800437248,0.9751061133987964,0.9755113805633712,0.9644140343300364,0.9696276190329643,0.9804864971417308,0.9491944794670764,0.9724330530311022,0.9589922584063532,0.9739784968746849,0.9579762287951092,0.9712958322699016,0.9771001222568736,0.9543955851941174,0.9602567470369328,0.9904328653802338,0.9627347336208096,0.9793294016673468,0.9495474396768204,0.9736139251355098,0.9567400004353172,0.9745498899517128,0.9733496445545484,0.9740867642995304,0.946278325020726,0.97771573763773,0.9685790679908326,0.987297125129322,0.948723772253184,0.9654405916155157,0.9464437523261052,0.9667904390539086,0.9701892986988054,0.9606476160836236,0.9519877832080634,0.9581381614956934,0.9819790940766552,0.2647530572613236,0.2922825313254091
0.2,2,0.9955555555555556,0.9878121283035654,0.996078431372549,0.9773337914887832,0.9904031370390756,0.9695858380400632,0.9920337340099352,0.9925837676842888,0.9954539584140514,0.97506961032316,0.9830780141843972,0.9705933316908928,0.987895009855794,0.9687737008362474,0.9853645604369652,0.9716924022584664,0.9897270457504468,0.9806454223117164,0.968491748365027,0.9729473978837706,0.9852311143154692,0.9732322899628608,0.9868934644508024,0.9712069513439378,0.9748497127053732,0.9691127439053924,0.98180047397411,0.9823891625615764,0.9692559087532924,0.9667829844193384,0.9904328653802338,0.9684209565534866,0.9931802036466966,0.9715012826777534,0.9824946403070492,0.9634063030332758,0.9842257995425284,0.9929958960328318,0.9941923774954629,0.9726218675192684,0.9907836257309942,0.970645282022795,0.9853003235717976,0.9596894298618436,0.9856266149870802,0.9682226234187018,0.9863174307874536,0.9871303386270436,0.9897118156895918,0.9978021978021978,0.9854761904761904,0.9955891166247152,0.9701553910414672,0.985102398833894,0.9711798390242172,0.9942857142857144,0.992706449668475,0.9977011494252874,0.2955515150637102,0.2746164497446408,0.2665600182435442,,0.2975839349307265,0.29195076140309,0.2733657089216931,0.2533929274906554,0.25616380674212,0.9887301880974408,0.9683379203515334,0.9769665409072392,0.963640439062548,0.9873226175834428,0.95663040999772,0.9803725979358848,0.984863545723622,0.9690276699896024,0.9629247464863904,0.9901501501501502,0.9604553795068798,0.9851029575709884,0.960928812789278,0.9809916750725396,0.969402411756796,0.982338964083185,0.9809206399155442,0.9720257170500638,0.9722874532339304,0.9978021978021978,0.9710157667403004,0.9898363804634432,0.9684877098011668,0.9851840481500812,0.9588670799494364,0.9845395250327243,0.9878778853313476,0.9774941882991088,0.9598604421898912,0.992395805108134,0.9687496495654612,0.9903641456582634,0.9570587202896844,0.9829253735579622,0.9556904965981842,0.9795015354711086,0.9772681894837644,0.978871196251219,0.9607627228405518,0.9754038358370948,0.9858804211339708,0.2538674463937621,0.2602819572434617
0.3,2,0.9955555555555556,0.9878121283035654,0.996078431372549,0.9773337914887832,0.9904031370390756,0.9695858380400632,0.9920337340099352,0.9925837676842888,0.9954539584140514,0.97506961032316,0.9869667759141444,0.9753293270446068,0.9888070707544464,0.973972735833201,0.981099056122581,0.9802174298448052,0.992196181552916,0.9905699587084548,0.9739874264312468,0.9821845641207596,0.9870118534256488,0.975398522783356,0.9907107448454422,0.9633603201678982,0.9808294032672658,0.9644836195347704,0.984152740181798,0.9822210953346856,0.9689407567600824,0.9550711123003206,0.9930302679776364,0.9706489696686972,0.9931794780704986,0.976870120139036,0.9832985048571604,0.9769306184012068,0.992196181552916,0.9882188615297712,0.9908793208004852,0.973632825238498,0.9907836257309942,0.9757214364448488,0.9887442075996292,0.9741314659919312,0.9876052972993726,0.9695849393888608,0.9920385232744784,0.9902849171095764,0.9891655771809392,0.9978021978021978,0.987878787878788,0.9971014492753624,0.9771265303954464,0.9855077269057778,0.9718912802734844,0.9915459882583172,0.992817191639682,0.9977011494252874,0.2929301291967145,0.2661559828162825,0.2697714604236343,,0.3003664028980485,0.2976418177617378,0.2792111164860589,0.2552207993025225,0.2703441147643232,0.9853870010466984,0.9857563902947676,0.9907861596267392,0.9777787043084898,0.9834424445152384,0.9613865075586954,0.9811748729785784,0.9878165626791964,0.975195903349291,0.9774812007343884,0.9951355311355312,0.9632732955225162,0.987536141670839,0.974520018811997,0.9833362623999466,0.9685373330251676,0.9822855742217697,0.981834212884224,0.9731052509734568,0.967504942206768,0.9956969346443032,0.9685341694502216,0.9854395604395606,0.9662620615309774,0.985200861153684,0.9590816252423316,0.9824976942419152,0.9753736908407732,0.98124588387989,0.9638393790117928,0.9880438997035969,0.975659088718675,0.9845523394543004,0.9592735714989236,0.9834888265621352,0.969652553411177,0.9819111740253256,0.977209118641823,0.9766739428180106,0.9729496530866394,0.9824971944630728,0.9808169157547784,0.2735986093457623,0.2852838786250481
0.5,2,0.9955555555555556,0.9878121283035654,0.996078431372549,0.9773337914887832,0.9904031370390756,0.9695858380400632,0.9920337340099352,0.9925837676842888,0.9954539584140514,0.97506961032316,0.9978021978021978,0.9806930991555268,0.9907861596267392,0.9751837675996288,0.9861596736596736,0.9716469311266962,0.9892987972470813,0.9928165626791966,0.9954539584140514,0.9878183669376608,0.9924883441480412,0.9709426399256308,0.9850052774733082,0.9589402957478738,0.980498409858875,0.9614643343266012,0.9867840834964124,0.9901154132539092,0.9782198365378172,0.96783480613975,0.9956969346443032,0.9724247639910292,0.9858456568749916,0.974231885408356,0.9843331339285856,0.9718665458898768,0.9871015438138724,0.9779355652886784,0.9891655771809392,0.9676686126133855,0.9956521739130436,0.9804713804713804,0.9941747572815534,0.9751837675996288,0.9907406661294654,0.97205407519133,0.9898432403764454,0.9951154132539092,0.9977011494252874,0.9929581529581528,0.985336732721566,0.9980582524271846,0.9741395174084332,0.9905619617363156,0.9697613062318944,0.9920337340099352,0.9922709531310292,0.9954539584140514,0.2966812297589464,0.2703550192510913,0.279354015110106,,0.2893999779838015,0.2767051467051467,0.2740448713567757,0.2823357536216633,0.26378518574597,1.0,0.9830565897244974,0.9951597017025466,0.9727761068609148,0.9900778354336544,0.9713873594200124,0.9918760757314974,0.9951695038556672,0.9943113189168128,0.9803310238370354,0.9951355311355312,0.9712121967949118,0.9829545071040464,0.9626206914784788,0.986036812973532,0.9663847619724376,0.984223479314856,0.9827261332727616,0.9758669372813384,0.9728320157591934,0.9951355311355311,0.9732222230407143,0.9888070707544465,0.9671241854637239,0.9779845573450224,0.972055993852592,0.9846949476751238,0.9826197903403318,0.9843907400232468,0.9752457159768028,,,,,,,,,,,0.982770947207414,0.9803248655784152,0.2577598278572787,0.2584197972570065
