features_prc,all_features_0,all_features_1,random_features_0,random_features_1,fisher_0,fisher_1,relief_0,relief_1,Chi_square_0,Chi_square_1,wasserstein_rank_0,wasserstein_rank_1,wasserstein_kmeans_0,wasserstein_kmeans_1,wasserstein_kmediods_0,wasserstein_kmediods_1,wasserstein_distance_from_0_0,wasserstein_distance_from_0_1,hellinger_rank_0,hellinger_rank_1,hellinger_kmeans_0,hellinger_kmeans_1,hellinger_kmediods_0,hellinger_kmediods_1,hellinger_distance_from_0_0,hellinger_distance_from_0_1,jm_rank_0,jm_rank_1,jm_kmeans_0,jm_kmeans_1,jm_kmediods_0,jm_kmediods_1,jm_distance_from_0_0,jm_distance_from_0_1
0.1,0.9605781649372817,0.936506642239692,0.832508434827394,0.7122130060065132,0.8228649170643735,0.6444691613731859,0.7905484213239531,0.3443934675262169,0.9080695214921036,0.8559231149861578,0.7842789915742396,0.397548863637671,0.8284754683745217,0.6947104286480694,0.8021872314070272,0.5430827479316,0.8636176463569895,0.7749592922671371,0.8298632915477269,0.70388967227642,0.8443556607977645,0.7424163073212577,0.8711787352123922,0.7905899891016906,0.8206961462985678,0.7027319816894716,0.8000402325953978,0.646304645315823,0.8371373650869588,0.7197183476395755,0.8357499616623969,0.6387253711323072,0.5927019993697298,0.6829604210051091
0.2,0.9605781649372817,0.936506642239692,0.8599972221475586,0.7451752258462356,0.8392795806512041,0.6965894134986539,0.8110548834495933,0.5070081345813333,0.94787228214141,0.9166836590251034,0.8536296014498925,0.7599962856501472,0.9255725984141948,0.8800627827989411,0.8795398369422365,0.7992402243098778,0.8977278675994494,0.8328254476748855,0.8892638590644699,0.8259747514710506,0.8745365041293403,0.7928539639558135,0.9144063398151132,0.8645155646989332,0.9015064148569276,0.8377493132906055,0.887329821888698,0.817192784043345,0.9092811188329316,0.8574286479385439,0.9054194642458896,0.8334167833054789,0.8482862766415202,0.7277540727358156
0.3,0.9605781649372817,0.936506642239692,0.9338284222349398,0.8956518364313881,0.9010069077474372,0.8399799711767791,0.8931336492077463,0.8039165505578962,0.9501505836489524,0.920033459687442,0.8978712610029207,0.8370249450679014,0.9263707134294222,0.8789044082509581,0.9114061205144892,0.8547581999094238,0.904731073370216,0.8433110794574192,0.9239355482372144,0.8769040954933868,0.9045239495103784,0.8438927402251084,0.9224675917653198,0.8751634664107388,0.9060766958791442,0.8491288300881674,0.9109769469187278,0.8548972121527552,0.922595423467951,0.8766719877228082,0.9072268031662152,0.8535323221289822,0.9036641204336264,0.8505604342433315
0.4,0.9605781649372817,0.936506642239692,0.9229853840235204,0.8765538185503626,0.925462382764924,0.8794370129361985,0.8987226253129922,0.8156680629735359,0.9555293444723926,0.9283094154933744,0.9129009921958972,0.8610382985064557,0.9314695510726942,0.8888533527788912,0.9273227725742949,0.8838559975365641,0.9364499310919184,0.8981615906433491,0.9244096348601591,0.8784574116374533,0.926643289192162,0.8800684482350949,0.9441989492625432,0.9095342296535722,0.9137734035575364,0.860660582001897,0.924876687264361,0.8772054156084478,0.9296857683239296,0.8914788054179074,0.9374651199928092,0.9010592171066224,0.9073421486314568,0.8568139746216591
0.5,0.9605781649372817,0.936506642239692,0.9112638498464029,0.8578787463368307,0.9326538686720603,0.8913403417547855,0.9077310086930994,0.8333872723312904,0.958321109975894,0.9331011120315952,0.9242071522041028,0.8771065372992102,0.9499876439691624,0.918588650453626,0.9322536894309432,0.8914246019865215,0.948143606796124,0.9168953248099868,0.9295362795160892,0.8845727542316922,0.9508791376136216,0.9209254635274224,0.9417322145574392,0.9075729368221426,0.9370496901687286,0.8993794949824029,0.9317557258898608,0.8871127544119848,0.9380225452218752,0.9041608721974972,0.9414528746054904,0.9073870588785574,0.9239655754235286,0.8795661175086498
0.6,0.9605781649372817,0.936506642239692,0.950334459624548,0.9204709831267276,0.9388137395150842,0.9012774236808874,0.9200413330637937,0.8635812711771953,0.9583170631033076,0.9331137565401632,0.9271835354782272,0.8804631875206305,0.95071581079985,0.9194822603493752,0.9458904649552974,0.914394202646622,0.9491609376972112,0.9188840331454956,0.9297507211285364,0.8839898330721312,0.9528724917869016,0.9240855938839247,0.945274078025018,0.9123075068097032,0.9448179739238898,0.9116350517477156,0.9440597938962768,0.908007177029641,0.9460902033033364,0.913898032670313,0.9453123669493422,0.9122079910360644,0.9472740072701488,0.91545568228068
0.7,0.9605781649372817,0.936506642239692,0.9603511321530824,0.9370888087435392,0.9511238774636182,0.9212131930706586,0.9383699504150916,0.898702647527813,0.9602598173352564,0.9364073828450566,0.9356807682624968,0.8945499530847218,0.9563611646501816,0.929853877057258,0.952061370443538,0.923407072797575,0.9575965437252718,0.9321930416975528,0.9466738102942862,0.9142360850441126,0.9545704795109948,0.9270881605854434,0.9455307061625372,0.9116420255744048,0.9454596486433144,0.9127487766534412,0.9512693177565936,0.9208287219358444,0.9503836011868092,0.9203510684584452,0.9493598371226372,0.9192989230313604,0.9521749783132754,0.9231163733264178
0.8,0.9605781649372817,0.936506642239692,0.9592495312980704,0.9343988157522776,0.9505860673593756,0.9198305017237608,0.9426477589747132,0.9080076209599232,0.9615642842321476,0.9385784933266468,0.9470266877324665,0.914239681773851,0.9593790426304551,0.9349868469777464,0.9525945032116252,0.9238790571296042,0.9589345016330252,0.9342839169042976,0.9481627669246424,0.9159097710353632,0.9550569702320736,0.927680644946438,0.9605001651842796,0.93761741127677,0.9503203179687304,0.91957305741384,0.9533102876682172,0.9238659191148084,0.956254521820734,0.9301276795945508,0.9575374305181276,0.9314325763873464,0.9520935228343496,0.9224006363029726
0.9,0.9605781649372817,0.936506642239692,0.9630787560775708,0.941128730944338,0.9582599409871776,0.933259422356907,0.9583273063576352,0.9340017581602452,0.9593802563128556,0.9349853391495204,0.9574420203650204,0.9316810167752452,0.9589878055524296,0.9341518039312946,0.9610108321357456,0.938149861112487,0.9600380503180672,0.9360514759084726,0.9567652051598754,0.9306537325953916,0.960770160575736,0.9369352838602518,0.9541209215940788,0.9264036127807642,0.9568409999484044,0.9304612658299124,0.9587932464873749,0.933732154887647,0.9580709006515028,0.9328266570788656,0.9607789918441324,0.9369130827583112,0.9586148911319071,0.9332685289855253
