feature_prc,features_elimination_prc,epsilon_factor,dist_functions,accuracy,round_time
0.1,0.5,"[50, 50]",jm,0.87043,36.698279
0.1,0.5,"[50, 25]",jm,0.87043,36.647894
0.1,0.35,"[100, 10]","['wasserstein', 'jm']",0.869532,51.048784
0.1,0.35,"[10, 100]","['wasserstein', 'hellinger']",0.869403,52.308416
0.1,0.5,"[25, 25]","['wasserstein', 'jm']",0.868762,53.577402
0.1,0.35,"[100, 10]","['wasserstein', 'hellinger']",0.868377,51.525313
0.1,0.35,"[25, 25]",jm,0.868249,36.498024
0.1,0.35,"[25, 50]",jm,0.868249,36.431443
0.1,0.0,"[10, 100]","['wasserstein', 'jm']",0.868121,49.89067
0.1,0.0,"[50, 25]","['wasserstein', 'jm']",0.868121,51.467356
0.1,0.2,"[10, 100]",wasserstein,0.867992,35.932659
0.1,0.35,"[10, 100]","['wasserstein', 'jm']",0.867607,50.141708
0.1,0.35,"[50, 50]",jm,0.866838,37.052072
0.1,0.35,"[50, 25]",jm,0.866838,36.916423
0.1,0.5,"[25, 50]","['wasserstein', 'jm']",0.866838,50.464737
0.1,0.0,"[25, 25]",jm,0.866709,35.646204
0.1,0.0,"[25, 50]",jm,0.866709,36.312203
0.1,0.5,"[10, 100]",jm,0.866581,36.216192
0.1,0.35,"[50, 25]","['wasserstein', 'jm']",0.864913,50.578398
0.1,0.2,"[100, 10]","['wasserstein', 'hellinger']",0.8644,52.003495
0.1,0.35,"[50, 50]","['wasserstein', 'jm']",0.864272,50.63654
0.1,0.0,"[50, 50]","['wasserstein', 'jm']",0.863631,50.281875
0.1,0.0,"[100, 10]","['jm', 'hellinger']",0.862476,49.964838
0.1,0.0,"[10, 100]",jm,0.862219,36.39754
0.1,0.0,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.859782,56.260365
0.1,0.2,"[25, 50]","['wasserstein', 'jm']",0.859269,50.027174
0.1,0.5,"[50, 50]","['wasserstein', 'jm']",0.858242,49.984002
0.1,0.2,"[100, 10]","['wasserstein', 'jm']",0.857601,51.345783
0.1,0.35,"[10, 100]",jm,0.857344,36.513882
0.1,0.5,"[50, 25]","['wasserstein', 'jm']",0.856575,49.820603
0.1,0.0,"[10, 100]","['wasserstein', 'hellinger']",0.855805,50.558378
0.1,0.2,"[10, 100]","['wasserstein', 'jm']",0.855548,51.120863
0.1,0.2,"[100, 10]",jm,0.855164,37.804919
0.1,0.2,"[25, 25]","['wasserstein', 'jm']",0.854907,50.120808
0.1,0.5,"[10, 100]","['wasserstein', 'jm']",0.854522,49.10614
0.1,0.2,"[10, 100]",jm,0.846697,36.65593
0.1,0.5,"[100, 10]","['jm', 'hellinger']",0.846568,51.274787
0.1,0.0,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.845414,58.406442
0.1,0.2,"[10, 100]","['wasserstein', 'hellinger']",0.843746,52.546667
0.1,0.5,"[100, 10]","['wasserstein', 'jm']",0.842848,50.790778
0.1,0.35,"[10, 100]","['jm', 'hellinger']",0.841309,51.105523
0.1,0.5,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.840282,57.365662
0.1,0.2,"[50, 50]",jm,0.840154,37.109681
0.1,0.2,"[50, 25]",jm,0.840154,37.134138
0.1,0.0,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.839641,58.40152
0.1,0.5,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.839513,58.428384
0.1,0.35,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.838101,57.703443
0.1,0.5,"[25, 25]","['wasserstein', 'hellinger']",0.837845,53.017234
0.1,0.0,"[50, 50]","['jm', 'hellinger']",0.837716,52.536243
0.1,0.35,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.837588,57.201152
0.1,0.35,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.836818,56.859237
0.1,0.5,"[25, 25]","['jm', 'hellinger']",0.836818,50.723381
0.1,0.5,"[10, 100]","['jm', 'hellinger']",0.836049,53.015523
0.1,0.5,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.835279,56.720909
0.1,0.5,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.834766,56.824741
0.1,0.35,"[100, 10]","['jm', 'hellinger']",0.834253,52.1116
0.1,0.5,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.83374,56.968743
0.1,0.35,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.83297,57.810894
0.1,0.2,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.832457,57.213492
0.1,0.2,"[50, 50]","['wasserstein', 'jm']",0.831559,51.071496
0.1,0.2,"[50, 25]","['wasserstein', 'jm']",0.83143,52.009521
0.1,0.0,"[50, 25]","['jm', 'hellinger']",0.831302,52.038374
0.1,0.2,"[10, 100]","['jm', 'hellinger']",0.828608,51.167524
0.1,0.5,"[50, 25]","['jm', 'hellinger']",0.828223,51.655134
0.1,0.35,"[25, 25]","['wasserstein', 'hellinger']",0.827582,53.061649
0.1,0.5,"[50, 50]","['jm', 'hellinger']",0.826042,52.742762
0.1,0.35,"[25, 25]","['jm', 'hellinger']",0.825657,50.327667
0.1,0.35,"[25, 50]","['wasserstein', 'hellinger']",0.825657,53.252704
0.1,0.5,"[25, 50]","['wasserstein', 'hellinger']",0.825529,52.804021
0.1,0.5,"[25, 50]","['jm', 'hellinger']",0.824631,50.981025
0.1,0.5,"[50, 50]","['wasserstein', 'hellinger']",0.823477,53.215548
0.1,0.35,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.82322,58.198915
0.1,0.0,"[100, 10]",hellinger,0.822707,39.84582
0.1,0.35,"[25, 50]","['jm', 'hellinger']",0.822322,51.108807
0.1,0.2,"[100, 10]",hellinger,0.820911,40.325343
0.1,0.35,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.819115,59.168543
0.1,0.0,"[25, 50]","['jm', 'hellinger']",0.818473,51.730231
0.1,0.35,"[50, 25]","['jm', 'hellinger']",0.818345,53.968831
0.1,0.0,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.818217,57.03813
0.1,0.35,"[50, 50]","['jm', 'hellinger']",0.816934,52.736669
0.1,0.5,"[50, 25]","['wasserstein', 'hellinger']",0.814496,53.014978
0.1,0.0,"[25, 25]","['jm', 'hellinger']",0.80526,52.286523
0.1,0.0,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.804618,57.113402
0.1,0.35,"[50, 50]","['wasserstein', 'hellinger']",0.803464,53.642592
0.1,0.2,"[25, 50]","['jm', 'hellinger']",0.799743,51.203458
0.1,0.2,"[100, 10]","['jm', 'hellinger']",0.799359,51.957016
0.1,0.35,"[50, 25]","['wasserstein', 'hellinger']",0.794997,53.72066
0.1,0.2,"[25, 25]","['jm', 'hellinger']",0.790122,51.330772
0.1,0.2,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.788582,57.325003
0.1,0.2,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.786402,56.971712
0.1,0.2,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.785504,58.651916
0.1,0.2,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.782296,58.35287
0.1,0.2,"[50, 25]","['jm', 'hellinger']",0.780372,53.275619
0.1,0.2,"[50, 50]","['jm', 'hellinger']",0.778191,53.416393
0.1,0.35,"[100, 10]",hellinger,0.775112,40.756611
0.1,0.2,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.754843,58.789207
0.1,0.2,"[50, 25]",hellinger,0.753303,41.492827
0.1,0.2,"[50, 50]",hellinger,0.747146,41.353366
0.1,0.35,"[25, 25]",hellinger,0.712765,42.444792
0.1,0.35,"[25, 50]",hellinger,0.712765,42.367853
0.1,0.2,"[10, 100]",hellinger,0.693778,41.591821
0.1,0.0,"[50, 25]","['wasserstein', 'hellinger']",0.652726,56.248792
0.1,0.0,"[50, 50]","['wasserstein', 'hellinger']",0.64567,56.005111
0.1,0.35,"[10, 100]",hellinger,0.643361,43.572071
0.1,0.2,"[25, 50]","['wasserstein', 'hellinger']",0.635792,55.341265
0.1,0.5,"[25, 25]",hellinger,0.633996,42.290144
0.1,0.5,"[25, 50]",hellinger,0.633996,41.639894
0.1,0.2,"[25, 25]","['wasserstein', 'hellinger']",0.63374,55.088221
0.1,0.5,"[10, 100]",hellinger,0.627069,42.607279
0.1,0.0,"[25, 50]","['wasserstein', 'hellinger']",0.615266,54.828017
0.1,0.35,"[50, 50]",hellinger,0.602437,43.789158
0.1,0.35,"[50, 25]",hellinger,0.602437,43.706555
0.1,0.0,"[10, 100]",hellinger,0.601924,42.433718
0.1,0.0,"[50, 50]",hellinger,0.595253,44.257006
0.1,0.0,"[50, 25]",hellinger,0.595253,44.248143
0.1,0.0,"[25, 25]","['wasserstein', 'hellinger']",0.594227,55.418948
0.1,0.2,"[50, 50]","['wasserstein', 'hellinger']",0.583708,56.096205
0.1,0.2,"[50, 25]","['wasserstein', 'hellinger']",0.575369,56.166804
0.1,0.5,"[100, 10]",hellinger,0.549455,45.106381
0.1,0.5,"[50, 50]",hellinger,0.533547,44.796595
0.1,0.5,"[50, 25]",hellinger,0.533547,44.71554
0.1,0.2,"[25, 25]",hellinger,0.527646,43.449758
0.1,0.2,"[25, 50]",hellinger,0.527646,43.708187
0.1,0.0,"[25, 25]",hellinger,0.42848,44.380704
0.1,0.0,"[25, 50]",hellinger,0.42848,44.680643
0.2,0.0,"[100, 10]",wasserstein,0.925722,40.131138
0.2,0.0,"[50, 50]",wasserstein,0.925722,40.184442
0.2,0.0,"[50, 25]",wasserstein,0.925722,40.26997
0.2,0.2,"[100, 10]",wasserstein,0.925722,40.158786
0.2,0.2,"[50, 50]",wasserstein,0.925722,40.21079
0.2,0.2,"[50, 25]",wasserstein,0.925722,40.260038
0.2,0.0,"[25, 25]",wasserstein,0.924182,40.404695
0.2,0.0,"[25, 50]",wasserstein,0.924182,40.440826
0.2,0.2,"[25, 25]",wasserstein,0.924182,40.223809
0.2,0.2,"[25, 50]",wasserstein,0.924182,40.38887
0.2,0.5,"[25, 25]",wasserstein,0.923926,40.37061
0.2,0.5,"[25, 50]",wasserstein,0.923926,40.594996
0.2,0.5,"[100, 10]",wasserstein,0.922771,41.215846
0.2,0.0,"[10, 100]",wasserstein,0.922643,40.297177
0.2,0.2,"[10, 100]",wasserstein,0.922643,40.228583
0.2,0.5,"[50, 50]",wasserstein,0.922386,41.860366
0.2,0.5,"[50, 25]",wasserstein,0.922386,40.665085
0.2,0.0,"[25, 50]","['wasserstein', 'jm']",0.920718,56.225975
0.2,0.2,"[25, 50]","['wasserstein', 'jm']",0.920718,67.283523
0.2,0.35,"[100, 10]",wasserstein,0.920334,41.336547
0.2,0.5,"[10, 100]",wasserstein,0.919564,40.379401
0.2,0.0,"[25, 25]","['wasserstein', 'jm']",0.919436,55.618304
0.2,0.2,"[25, 25]","['wasserstein', 'jm']",0.919436,55.102838
0.2,0.5,"[10, 100]",jm,0.918794,42.338648
0.2,0.0,"[100, 10]","['wasserstein', 'hellinger']",0.918409,54.867399
0.2,0.2,"[100, 10]","['wasserstein', 'hellinger']",0.918409,57.088411
0.2,0.35,"[50, 50]",wasserstein,0.918153,41.408133
0.2,0.35,"[50, 25]",wasserstein,0.918153,41.326093
0.2,0.5,"[25, 25]",jm,0.918153,41.839766
0.2,0.5,"[25, 50]",jm,0.918153,41.9201
0.2,0.0,"[25, 25]",jm,0.918024,41.769331
0.2,0.0,"[25, 50]",jm,0.918024,40.710316
0.2,0.2,"[25, 25]",jm,0.918024,41.567963
0.2,0.2,"[25, 50]",jm,0.918024,41.901736
0.2,0.5,"[100, 10]","['wasserstein', 'hellinger']",0.917768,64.43511
0.2,0.35,"[10, 100]","['wasserstein', 'hellinger']",0.917126,67.023813
0.2,0.35,"[10, 100]","['wasserstein', 'jm']",0.916613,68.831049
0.2,0.0,"[10, 100]","['wasserstein', 'jm']",0.916357,54.710975
0.2,0.2,"[10, 100]","['wasserstein', 'jm']",0.916357,64.340587
0.2,0.0,"[100, 10]","['wasserstein', 'jm']",0.915843,55.360541
0.2,0.0,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.915843,61.410013
0.2,0.2,"[100, 10]","['wasserstein', 'jm']",0.915843,56.433148
0.2,0.2,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.915843,69.235195
0.2,0.35,"[25, 50]","['wasserstein', 'hellinger']",0.915843,68.755555
0.2,0.35,"[25, 25]",wasserstein,0.91533,41.6818
0.2,0.35,"[25, 50]",wasserstein,0.91533,41.001294
0.2,0.5,"[25, 50]","['wasserstein', 'jm']",0.91533,64.977419
0.2,0.5,"[25, 50]","['wasserstein', 'hellinger']",0.914945,66.958537
0.2,0.35,"[25, 25]","['wasserstein', 'hellinger']",0.914817,68.095178
0.2,0.35,"[25, 50]","['wasserstein', 'jm']",0.914561,67.929206
0.2,0.5,"[25, 25]","['wasserstein', 'jm']",0.914176,66.926738
0.2,0.0,"[100, 10]",jm,0.914047,41.961783
0.2,0.2,"[100, 10]",jm,0.914047,42.114562
0.2,0.5,"[50, 50]","['wasserstein', 'hellinger']",0.914047,66.315881
0.2,0.0,"[10, 100]",jm,0.912893,41.192967
0.2,0.2,"[10, 100]",jm,0.912893,41.331315
0.2,0.35,"[25, 25]","['wasserstein', 'jm']",0.912893,66.405301
0.2,0.5,"[50, 25]","['wasserstein', 'hellinger']",0.912765,67.327657
0.2,0.0,"[10, 100]","['jm', 'hellinger']",0.911995,55.713931
0.2,0.2,"[10, 100]","['jm', 'hellinger']",0.911995,68.005806
0.2,0.5,"[25, 50]","['jm', 'hellinger']",0.911482,66.238439
0.2,0.35,"[25, 25]",jm,0.911225,43.83128
0.2,0.35,"[25, 50]",jm,0.911225,41.813924
0.2,0.5,"[25, 25]","['jm', 'hellinger']",0.911097,68.077717
0.2,0.5,"[10, 100]","['jm', 'hellinger']",0.911097,66.932487
0.2,0.35,"[10, 100]",wasserstein,0.910327,41.072692
0.2,0.5,"[10, 100]","['wasserstein', 'hellinger']",0.910199,67.84319
0.2,0.0,"[50, 50]",jm,0.910071,41.670026
0.2,0.0,"[50, 25]",jm,0.910071,41.867985
0.2,0.2,"[50, 50]",jm,0.910071,42.199837
0.2,0.2,"[50, 25]",jm,0.910071,42.029157
0.2,0.35,"[10, 100]",jm,0.909557,42.136893
0.2,0.0,"[10, 100]","['wasserstein', 'hellinger']",0.909429,55.506856
0.2,0.2,"[10, 100]","['wasserstein', 'hellinger']",0.909429,66.78821
0.2,0.0,"[50, 50]","['wasserstein', 'jm']",0.909044,55.430398
0.2,0.2,"[50, 50]","['wasserstein', 'jm']",0.909044,65.522405
0.2,0.5,"[100, 10]",jm,0.908659,42.680334
0.2,0.35,"[10, 100]","['jm', 'hellinger']",0.908531,65.426308
0.2,0.5,"[10, 100]","['wasserstein', 'jm']",0.908531,67.102072
0.2,0.35,"[25, 25]","['jm', 'hellinger']",0.908275,65.74905
0.2,0.5,"[25, 25]","['wasserstein', 'hellinger']",0.908275,66.503688
0.2,0.0,"[50, 25]","['wasserstein', 'jm']",0.908146,55.249015
0.2,0.2,"[50, 25]","['wasserstein', 'jm']",0.908146,67.527687
0.2,0.5,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.908018,70.15156
0.2,0.35,"[25, 50]","['jm', 'hellinger']",0.907633,67.67112
0.2,0.5,"[50, 50]",jm,0.907248,42.660445
0.2,0.5,"[50, 25]",jm,0.907248,42.648067
0.2,0.35,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.906863,68.826761
0.2,0.5,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.906094,70.367339
0.2,0.0,"[100, 10]","['jm', 'hellinger']",0.905581,54.985475
0.2,0.2,"[100, 10]","['jm', 'hellinger']",0.905581,66.251661
0.2,0.35,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.905067,70.888579
0.2,0.0,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.904554,61.341988
0.2,0.2,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.904554,69.373276
0.2,0.35,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.904169,72.487092
0.2,0.5,"[50, 50]","['wasserstein', 'jm']",0.903656,64.161833
0.2,0.5,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.903528,67.330956
0.2,0.35,"[100, 10]",jm,0.902502,42.555026
0.2,0.0,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.901988,61.226234
0.2,0.2,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.901988,68.992203
0.2,0.5,"[100, 10]","['wasserstein', 'jm']",0.901732,67.92766
0.2,0.5,"[50, 25]","['wasserstein', 'jm']",0.900449,68.093689
0.2,0.0,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.899936,62.436983
0.2,0.2,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.899936,62.717808
0.2,0.0,"[50, 50]","['jm', 'hellinger']",0.899551,56.925615
0.2,0.2,"[50, 50]","['jm', 'hellinger']",0.899551,68.22643
0.2,0.0,"[50, 25]","['jm', 'hellinger']",0.899423,56.946858
0.2,0.2,"[50, 25]","['jm', 'hellinger']",0.899423,66.872135
0.2,0.0,"[25, 50]","['jm', 'hellinger']",0.899166,56.538816
0.2,0.2,"[25, 50]","['jm', 'hellinger']",0.899166,65.454084
0.2,0.0,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.89814,63.292054
0.2,0.2,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.89814,72.090301
0.2,0.35,"[50, 25]","['wasserstein', 'jm']",0.89814,67.112629
0.2,0.0,"[25, 25]","['jm', 'hellinger']",0.89737,55.443501
0.2,0.2,"[25, 25]","['jm', 'hellinger']",0.89737,55.709398
0.2,0.0,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.897242,63.283636
0.2,0.2,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.897242,70.226259
0.2,0.35,"[50, 50]","['wasserstein', 'jm']",0.896985,68.659191
0.2,0.5,"[100, 10]","['jm', 'hellinger']",0.895959,66.881979
0.2,0.35,"[50, 50]",jm,0.895702,42.840082
0.2,0.35,"[50, 25]",jm,0.895702,42.633771
0.2,0.35,"[100, 10]","['wasserstein', 'jm']",0.894804,66.47071
0.2,0.0,"[100, 10]",hellinger,0.889416,45.249926
0.2,0.35,"[100, 10]","['jm', 'hellinger']",0.889031,68.394592
0.2,0.35,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.889031,69.526221
0.2,0.2,"[100, 10]",hellinger,0.888903,45.372385
0.2,0.5,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.888903,68.934648
0.2,0.5,"[50, 25]","['jm', 'hellinger']",0.887877,67.020952
0.2,0.35,"[10, 100]",hellinger,0.885311,45.905639
0.2,0.35,"[100, 10]","['wasserstein', 'hellinger']",0.883772,68.5094
0.2,0.35,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.881206,70.454002
0.2,0.5,"[50, 50]","['jm', 'hellinger']",0.880308,69.986002
0.2,0.5,"[10, 100]",hellinger,0.878127,45.851439
0.2,0.35,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.87787,73.440803
0.2,0.35,"[50, 50]","['jm', 'hellinger']",0.866838,69.016517
0.2,0.5,"[50, 50]","['wasserstein', 'jm', 'hellinger']",0.865427,71.403528
0.2,0.5,"[50, 25]","['wasserstein', 'jm', 'hellinger']",0.865427,72.74326
0.2,0.35,"[50, 25]","['jm', 'hellinger']",0.860295,68.893047
0.2,0.0,"[25, 25]","['wasserstein', 'hellinger']",0.853111,58.521567
0.2,0.2,"[25, 25]","['wasserstein', 'hellinger']",0.853111,58.746664
0.2,0.0,"[10, 100]",hellinger,0.852854,45.327378
0.2,0.5,"[25, 25]",hellinger,0.8517,46.897379
0.2,0.5,"[25, 50]",hellinger,0.8517,46.949732
0.2,0.2,"[10, 100]",hellinger,0.851058,45.706557
0.2,0.0,"[25, 50]","['wasserstein', 'hellinger']",0.847723,58.957903
0.2,0.2,"[25, 50]","['wasserstein', 'hellinger']",0.847723,69.272055
0.2,0.5,"[100, 10]",hellinger,0.826812,47.818734
0.2,0.35,"[100, 10]",hellinger,0.819115,49.538796
0.2,0.35,"[50, 25]","['wasserstein', 'hellinger']",0.812059,68.912232
0.2,0.35,"[50, 50]","['wasserstein', 'hellinger']",0.811033,68.379241
0.2,0.5,"[50, 50]",hellinger,0.803977,50.545058
0.2,0.5,"[50, 25]",hellinger,0.803977,50.657528
0.2,0.0,"[50, 50]","['wasserstein', 'hellinger']",0.764593,63.304667
0.2,0.2,"[50, 50]","['wasserstein', 'hellinger']",0.764593,69.639702
0.2,0.0,"[50, 25]","['wasserstein', 'hellinger']",0.757152,63.020423
0.2,0.2,"[50, 25]","['wasserstein', 'hellinger']",0.757152,73.644312
0.2,0.0,"[50, 50]",hellinger,0.721873,51.924984
0.2,0.0,"[50, 25]",hellinger,0.721873,51.691886
0.2,0.2,"[50, 50]",hellinger,0.721873,52.109388
0.2,0.2,"[50, 25]",hellinger,0.721873,51.929746
0.2,0.35,"[50, 50]",hellinger,0.676844,52.419423
0.2,0.35,"[50, 25]",hellinger,0.676844,51.788106
0.2,0.35,"[25, 25]",hellinger,0.621809,51.952412
0.2,0.35,"[25, 50]",hellinger,0.621809,52.07549
0.2,0.0,"[25, 25]",hellinger,0.569852,52.6389
0.2,0.0,"[25, 50]",hellinger,0.569852,52.203465
0.2,0.2,"[25, 25]",hellinger,0.569852,52.314095
0.2,0.2,"[25, 50]",hellinger,0.569852,52.797421
0.3,0.0,"[100, 10]",wasserstein,0.935215,43.114201
0.3,0.2,"[100, 10]",wasserstein,0.935215,43.108263
0.3,0.0,"[50, 50]",wasserstein,0.935087,43.210107
0.3,0.0,"[50, 25]",wasserstein,0.935087,43.013493
0.3,0.2,"[50, 50]",wasserstein,0.935087,42.88781
0.3,0.2,"[50, 25]",wasserstein,0.935087,42.904395
0.3,0.0,"[10, 100]","['wasserstein', 'jm']",0.934702,59.458436
0.3,0.2,"[10, 100]","['wasserstein', 'jm']",0.934702,58.09206
0.3,0.0,"[25, 25]",wasserstein,0.932649,43.167509
0.3,0.0,"[25, 50]",wasserstein,0.932649,42.893895
0.3,0.2,"[25, 25]",wasserstein,0.932649,42.750871
0.3,0.2,"[25, 50]",wasserstein,0.932649,42.922606
0.3,0.0,"[25, 25]","['wasserstein', 'jm']",0.932264,70.08356
0.3,0.2,"[25, 25]","['wasserstein', 'jm']",0.932264,59.992137
0.3,0.5,"[10, 100]","['jm', 'hellinger']",0.932136,59.488867
0.3,0.0,"[10, 100]","['jm', 'hellinger']",0.931495,60.185485
0.3,0.2,"[10, 100]","['jm', 'hellinger']",0.931495,59.919673
0.3,0.0,"[10, 100]",wasserstein,0.930083,43.349865
0.3,0.2,"[10, 100]",wasserstein,0.930083,43.126678
0.3,0.35,"[50, 50]",wasserstein,0.930083,43.73298
0.3,0.35,"[50, 25]",wasserstein,0.930083,44.808114
0.3,0.5,"[10, 100]","['wasserstein', 'jm']",0.930083,58.576887
0.3,0.5,"[100, 10]",wasserstein,0.929955,44.42363
0.3,0.0,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.929827,65.098887
0.3,0.2,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.929827,66.252875
0.3,0.5,"[25, 25]",wasserstein,0.929699,44.073799
0.3,0.5,"[25, 50]",wasserstein,0.929699,44.059221
0.3,0.0,"[100, 10]","['wasserstein', 'hellinger']",0.92957,68.739073
0.3,0.2,"[100, 10]","['wasserstein', 'hellinger']",0.92957,58.772909
0.3,0.5,"[25, 25]","['jm', 'hellinger']",0.92957,58.49252
0.3,0.5,"[50, 50]",wasserstein,0.92957,44.131491
0.3,0.5,"[50, 25]",wasserstein,0.92957,44.081599
0.3,0.0,"[10, 100]",jm,0.929442,44.723395
0.3,0.2,"[10, 100]",jm,0.929442,44.736225
0.3,0.0,"[25, 50]","['wasserstein', 'jm']",0.929057,60.13802
0.3,0.2,"[25, 50]","['wasserstein', 'jm']",0.929057,58.895438
0.3,0.35,"[100, 10]","['wasserstein', 'hellinger']",0.929057,59.10467
0.3,0.5,"[10, 100]","['wasserstein', 'jm', 'hellinger']",0.928801,65.200994
0.3,0.0,"[25, 25]",jm,0.928287,45.191542
0.3,0.0,"[25, 50]",jm,0.928287,44.805323
0.3,0.2,"[25, 25]",jm,0.928287,45.09393
0.3,0.2,"[25, 50]",jm,0.928287,44.925451
0.3,0.5,"[25, 50]","['jm', 'hellinger']",0.928287,59.059744
0.3,0.35,"[25, 50]","['wasserstein', 'jm']",0.927774,58.856102
0.3,0.5,"[100, 10]",jm,0.927389,45.327755
0.3,0.5,"[10, 100]",wasserstein,0.927389,44.01676
0.3,0.35,"[10, 100]",jm,0.927261,45.357002
0.3,0.5,"[10, 100]",jm,0.927261,44.997983
0.3,0.35,"[10, 100]","['wasserstein', 'jm']",0.926748,58.759963
0.3,0.5,"[25, 25]",jm,0.926491,45.170122
0.3,0.5,"[25, 50]",jm,0.926491,45.364977
0.3,0.0,"[100, 10]","['wasserstein', 'jm']",0.926106,67.656162
0.3,0.2,"[100, 10]","['wasserstein', 'jm']",0.926106,58.651035
0.3,0.5,"[25, 50]","['wasserstein', 'jm']",0.92585,58.598071
0.3,0.35,"[25, 25]","['wasserstein', 'jm']",0.925722,58.738325
0.3,0.35,"[100, 10]",wasserstein,0.925722,43.975596
0.3,0.5,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.925593,64.654624
0.3,0.0,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.925465,64.839471
0.3,0.2,"[25, 50]","['wasserstein', 'jm', 'hellinger']",0.925465,64.997172
0.3,0.5,"[100, 10]","['wasserstein', 'hellinger']",0.925465,59.055157
0.3,0.35,"[25, 25]",jm,0.925208,45.294094
0.3,0.35,"[100, 10]","['wasserstein', 'jm']",0.925208,60.023854
0.3,0.35,"[25, 50]",jm,0.925208,45.189675
0.3,0.35,"[50, 50]",jm,0.92508,45.428944
0.3,0.35,"[50, 25]",jm,0.92508,45.30334
0.3,0.0,"[25, 25]","['jm', 'hellinger']",0.924824,69.292181
0.3,0.0,"[100, 10]",jm,0.924824,45.068447
0.3,0.0,"[25, 50]","['jm', 'hellinger']",0.924824,59.261981
0.3,0.2,"[25, 25]","['jm', 'hellinger']",0.924824,59.158097
0.3,0.2,"[100, 10]",jm,0.924824,44.769396
0.3,0.2,"[25, 50]","['jm', 'hellinger']",0.924824,59.152782
0.3,0.35,"[25, 25]",wasserstein,0.924824,43.937013
0.3,0.35,"[25, 50]",wasserstein,0.924824,43.93231
0.3,0.5,"[50, 50]",jm,0.924695,45.234611
0.3,0.5,"[50, 25]",jm,0.924695,45.557333
0.3,0.5,"[100, 10]","['wasserstein', 'jm']",0.924567,59.342761
0.3,0.5,"[25, 50]","['wasserstein', 'hellinger']",0.924439,59.299133
0.3,0.35,"[50, 50]","['wasserstein', 'jm']",0.924054,59.263922
0.3,0.35,"[10, 100]",wasserstein,0.923797,43.53593
0.3,0.5,"[100, 10]","['jm', 'hellinger']",0.923541,59.798319
0.3,0.0,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.923412,71.735244
0.3,0.2,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.923412,65.136574
0.3,0.5,"[25, 25]","['wasserstein', 'hellinger']",0.923156,59.527216
0.3,0.5,"[25, 25]","['wasserstein', 'jm', 'hellinger']",0.923028,64.617665
0.3,0.5,"[10, 100]","['wasserstein', 'hellinger']",0.923028,59.334376
0.3,0.0,"[10, 100]","['wasserstein', 'hellinger']",0.922899,58.93059
0.3,0.2,"[10, 100]","['wasserstein', 'hellinger']",0.922899,58.724688
